,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_count,param_dim_reduce,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
103,0.3310220718383789,0.054033916448568114,0.05411496162414551,0.002025328867093969,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9487951807228916,0.9156626506024096,0.9093655589123867,0.945619335347432,0.9154078549848943,0.9269701161140029,0.016706836422119026,128
206,0.6548189640045166,0.0017227339284454427,0.14646921157836915,0.005974073159378139,GaussianNB(),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","TruncatedSVD(n_components=50, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=50, random_state=42)}",0.9156626506024096,0.9246987951807228,0.9093655589123867,0.9395770392749244,0.9425981873111783,0.9263804462563243,0.012995158156535801,129
130,0.6042208194732666,0.006338579711169075,0.14654769897460937,0.005799510471778659,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9397590361445783,0.9186746987951807,0.9244712990936556,0.9395770392749244,0.9093655589123867,0.9263695264441452,0.011879948793119472,130
222,2.0722727298736574,0.0771311163167292,0.06873569488525391,0.0018171417108484664,GaussianNB(),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","TruncatedSVD(n_components=500, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=500, random_state=42)}",0.9186746987951807,0.9397590361445783,0.9305135951661632,0.9395770392749244,0.9003021148036254,0.9257652968368945,0.014884794428262557,131
138,17.727599143981934,0.1599964880682722,4.411327791213989,0.15558727008457512,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.927710843373494,0.9307228915662651,0.918429003021148,0.9486404833836858,0.9033232628398792,0.9257652968368945,0.014893643968159096,131
108,18.633255195617675,0.18481852517389047,4.639733505249024,0.17519826935926583,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9457831325301205,0.9156626506024096,0.9214501510574018,0.9365558912386707,0.9093655589123867,0.9257634768681978,0.013466892773414145,133
4,2964.5649824142456,1516.0705045064221,776.7459221839905,389.9355043028265,SVC(kernel='linear'),"CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","NMF(init='random', n_components=50, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=50, random_state=42)}",0.9457831325301205,0.9246987951807228,0.9214501510574018,0.9154078549848943,0.9214501510574018,0.9257580169621082,0.010453405900038867,134
212,20.130320453643797,0.3423111635468575,4.672375202178955,0.17395054685504582,GaussianNB(),"CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","TruncatedSVD(n_components=500, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=500, random_state=42)}",0.9036144578313253,0.9698795180722891,0.9365558912386707,0.9305135951661632,0.8882175226586103,0.9257561969934118,0.028233109570612418,135
145,0.5954146385192871,0.0051935440794064775,0.14552569389343262,0.006449207201884758,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9367469879518072,0.9156626506024096,0.9214501510574018,0.9395770392749244,0.9123867069486404,0.9251647071670368,0.011038377060017925,136
88,0.669718599319458,0.07801831086760425,0.1406278133392334,0.005351468300447159,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9337349397590361,0.9036144578313253,0.9244712990936556,0.9425981873111783,0.9154078549848943,0.9239653477960179,0.013640183487069595,137
118,0.34800429344177247,0.0607314834064305,0.050728797912597656,0.0018200776387471578,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9427710843373494,0.9036144578313253,0.9244712990936556,0.9305135951661632,0.918429003021148,0.9239598878899283,0.012973827068113293,138
70,0.6068639278411865,0.007177869363235886,0.14740071296691895,0.006198189554668969,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9337349397590361,0.9156626506024096,0.9214501510574018,0.9365558912386707,0.9093655589123867,0.9233538383139809,0.010397228696545913,139
98,8.095892238616944,0.07619272737509292,1.9985747814178467,0.07579280415508377,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9367469879518072,0.9246987951807228,0.9214501510574018,0.9305135951661632,0.9033232628398792,0.9233465584391949,0.011289775891386302,140
85,0.5941995620727539,0.0069386388142062124,0.1456364631652832,0.006682645646548842,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9367469879518072,0.9186746987951807,0.918429003021148,0.9305135951661632,0.9093655589123867,0.9227459687693372,0.009701663346066447,141
83,8.241559410095215,0.07450349450235255,2.0362860679626467,0.08517881003840035,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9307228915662651,0.9186746987951807,0.918429003021148,0.9305135951661632,0.9123867069486404,0.9221453790994796,0.0072758438044582645,142
120,17.767988443374634,0.15980542987603802,4.438125848770142,0.15881287595122115,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9337349397590361,0.9186746987951807,0.9123867069486404,0.9365558912386707,0.9093655589123867,0.9221435591307829,0.011068711467650805,143
78,17.89911479949951,0.1803292087881739,4.498466348648071,0.22652070431730428,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9367469879518072,0.9186746987951807,0.9093655589123867,0.9395770392749244,0.9063444108761329,0.9221417391620864,0.013726687247017227,144
237,1.5954996585845946,0.0860387002471286,0.06558995246887207,0.0027539471936413474,GaussianNB(),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","TruncatedSVD(n_components=500, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=500, random_state=42)}",0.9186746987951807,0.9487951807228916,0.9244712990936556,0.9274924471299094,0.8912386706948641,0.9221344592873002,0.01850125734581115,145
113,8.12696042060852,0.11541125735883274,2.0008631229400633,0.07489851602217466,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9337349397590361,0.9216867469879518,0.918429003021148,0.9274924471299094,0.9063444108761329,0.9215375095548357,0.009216874928646765,146
198,17.94030890464783,0.14915493048780526,4.536629152297974,0.213829932954861,GaussianNB(),"CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9246987951807228,0.9186746987951807,0.9154078549848943,0.9365558912386707,0.9063444108761329,0.9203363302151203,0.010049178615510765,147
63,17.86189646720886,0.16526812046557407,4.523153924942017,0.16186288957325273,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9337349397590361,0.9126506024096386,0.9123867069486404,0.9335347432024169,0.9093655589123867,0.9203345102464237,0.010921039982418501,148
65,8.235413789749146,0.06994188178478879,2.0515135288238526,0.07545710347917522,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.927710843373494,0.9216867469879518,0.918429003021148,0.9305135951661632,0.9033232628398792,0.9203326902777272,0.009516996206374523,149
80,8.200713443756104,0.11673984716378018,2.0463461875915527,0.0751499393960316,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.927710843373494,0.9216867469879518,0.9154078549848943,0.9305135951661632,0.9063444108761329,0.9203326902777272,0.008716047272761379,149
110,8.042927551269532,0.07632593722584288,2.0086097717285156,0.07791656104741011,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9307228915662651,0.9216867469879518,0.9123867069486404,0.9274924471299094,0.9093655589123867,0.9203308703090306,0.00830022259294941,151
93,18.65460443496704,0.18566308855562225,4.650728225708008,0.15977280075077657,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9367469879518072,0.9036144578313253,0.9214501510574018,0.9305135951661632,0.9063444108761329,0.919733920576566,0.013020809053577638,152
75,17.936280822753908,0.4143459665226729,4.459797620773315,0.13558919007894946,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9337349397590361,0.9096385542168675,0.9154078549848943,0.9365558912386707,0.9033232628398792,0.9197321006078696,0.013182929654168936,153
135,17.679493808746336,0.16682092404491727,4.415666627883911,0.15571758392910867,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9367469879518072,0.9066265060240963,0.9123867069486404,0.9365558912386707,0.9063444108761329,0.9197321006078696,0.013982045460321155,153
60,18.036142206192018,0.32137779917416304,4.4629778385162355,0.15364206607887107,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9367469879518072,0.9096385542168675,0.9154078549848943,0.9335347432024169,0.9033232628398792,0.919730280639173,0.013189754002327962,155
25,0.5972022533416748,0.006760186546329187,0.14801278114318847,0.006100968605438523,SVC(kernel='linear'),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9397590361445783,0.9066265060240963,0.918429003021148,0.9274924471299094,0.9063444108761329,0.919730280639173,0.012759200740173239,155
68,8.2539568901062,0.09915844850861799,2.0391141414642333,0.08248965132659279,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9307228915662651,0.9186746987951807,0.9154078549848943,0.9274924471299094,0.9063444108761329,0.9197284606704766,0.008718575949570073,157
10,0.6002928733825683,0.009716488919184633,0.148299503326416,0.0053978781546545965,SVC(kernel='linear'),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9367469879518072,0.9126506024096386,0.9123867069486404,0.9274924471299094,0.9093655589123867,0.9197284606704764,0.010595252849159211,158
125,8.177305746078492,0.08034123664275321,2.041526508331299,0.07896104426244215,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9337349397590361,0.9186746987951807,0.9123867069486404,0.9274924471299094,0.9063444108761329,0.91972664070178,0.009905609283012057,159
140,8.175830078125,0.08225192800155755,2.041572332382202,0.08069355140688496,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9307228915662651,0.9216867469879518,0.9123867069486404,0.9274924471299094,0.9063444108761329,0.91972664070178,0.009143587937061368,159
20,8.195586204528809,0.09653877348355185,2.050524282455444,0.07801859253004653,SVC(kernel='linear'),"CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9367469879518072,0.9156626506024096,0.918429003021148,0.9335347432024169,0.8912386706948641,0.9191224110945292,0.016175875631823648,161
95,8.047625160217285,0.07838680967399964,2.0087626457214354,0.07728395237101285,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9307228915662651,0.9216867469879518,0.9154078549848943,0.9214501510574018,0.9063444108761329,0.9191224110945292,0.008045378247877925,161
168,18.78780655860901,0.18159181905725424,4.695094966888428,0.228038326359285,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9246987951807228,0.9246987951807228,0.9063444108761329,0.9214501510574018,0.9154078549848943,0.9185200014559749,0.006969522538855976,163
50,8.081979846954345,0.09141984841024586,2.0184745311737062,0.07654029411861599,SVC(kernel='linear'),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9337349397590361,0.9156626506024096,0.918429003021148,0.9335347432024169,0.8912386706948641,0.9185200014559749,0.0155523667651644,163
155,8.045994853973388,0.07994720830016915,2.009392786026001,0.07804603209403148,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9367469879518072,0.9186746987951807,0.9123867069486404,0.9244712990936556,0.9003021148036254,0.918516361518582,0.01214226948230112,165
100,0.25329365730285647,0.0029096847460950617,0.051783084869384766,0.0019299786085418395,"LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear')","CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, penalty='l1', random_state=42,
                   solver='liblinear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9367469879518072,0.9036144578313253,0.9123867069486404,0.9274924471299094,0.9093655589123867,0.9179212317548139,0.012284392885769373,166
170,8.149745464324951,0.09727866340382797,2.037444591522217,0.09248755906800335,"LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear')","CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': LogisticRegression(C=10.0, max_iter=5000, random_state=42, solver='liblinear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9337349397590361,0.9186746987951807,0.9123867069486404,0.9244712990936556,0.9003021148036254,0.9179139518800277,0.01126595257893448,167
183,17.792589282989503,0.15911147940507786,4.415234994888306,0.16108205059471367,GaussianNB(),"CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9246987951807228,0.9066265060240963,0.9123867069486404,0.9365558912386707,0.9063444108761329,0.9173224620536526,0.011692885444711362,168
